date,return,cumulative return,mean absolute weight,mean weight,weight of stock  1,weight of stock  2,weight of stock  3,weight of stock  4,weight of stock  5,weight of stock  6,weight of stock  7,weight of stock  8,weight of stock  9,weight of stock  10,weight of stock  11,weight of stock  12,weight of stock  13,weight of stock  14,weight of stock  15,weight of stock  16,weight of stock  17,weight of stock  18,weight of stock  19,weight of stock  20,weight of stock  21,weight of stock  22,weight of stock  23,weight of stock  24,weight of stock  25,weight of stock  26,weight of stock  27,weight of stock  28,weight of stock  29,weight of stock  30,weight of stock  31,weight of stock  32,weight of stock  33,weight of stock  34,weight of stock  35,weight of stock  36,weight of stock  37,weight of stock  38,weight of stock  39,weight of stock  40,weight of stock  41,weight of stock  42,weight of stock  43,weight of stock  44,weight of stock  45,weight of stock  46,weight of stock  47,weight of stock  48,weight of stock  49,weight of stock  50,weight of stock  51,weight of stock  52,weight of stock  53,weight of stock  54,weight of stock  55,weight of stock  56,weight of stock  57,weight of stock  58,weight of stock  59,weight of stock  60,weight of stock  61,weight of stock  62,weight of stock  63,weight of stock  64,weight of stock  65,weight of stock  66,weight of stock  67,weight of stock  68,weight of stock  69,weight of stock  70,weight of stock  71,weight of stock  72,weight of stock  73,weight of stock  74,weight of stock  75,weight of stock  76,weight of stock  77,weight of stock  78,weight of stock  79,weight of stock  80,weight of stock  81,weight of stock  82,weight of stock  83,weight of stock  84,weight of stock  85,weight of stock  86,weight of stock  87,weight of stock  88,weight of stock  89,weight of stock  90,weight of stock  91,weight of stock  92,weight of stock  93,weight of stock  94,weight of stock  95,weight of stock  96,weight of stock  97,weight of stock  98,weight of stock  99,weight of stock  100
20010227,-0.005174,-0.8276544,0.0013024,0.0965967,-0.0005896,0.0003559,-0.0033744,0.0008214,-0.0008362,-0.0009279,-0.0001629,-0.000699,-0.0005322,-0.0006856,-4e-04,-0.0005901,-0.0002528,1.19e-05,0.000892,0.0006223,-0.0003782,0.0034609,0.0013517,-0.0010622,0.0003883,-0.0009822,7.86e-05,0.0013829,0.0014916,0.0008293,-0.0001713,-0.0003063,0.0015787,-0.0003749,0.0001855,-0.0005434,0.0003902,-0.0007241,-0.000595,-0.0007664,-0.0011311,0.0003887,0.0002801,-0.0022924,-0.0003846,-0.0023802,-0.0014222,-6.92e-05,-0.0002921,0.0010335,-0.0006962,0.0001791,-0.0006716,-0.0005533,-0.0002253,-0.0004685,-0.0006036,-0.0001476,-0.0008568,0.0015624,-0.0005337,0.0009426,0.0010041,-0.0008401,-0.0005996,-0.0010332,0.000771,-0.0009373,-0.0004407,0.0001994,0.0003734,-0.000689,-0.0005397,-0.0037853,0.0041484,-0.0017487,0.0007481,0.0091459,0.0029131,9.95e-05,0.0003126,0.0079431,0.0037833,0.0050419,-0.0005691,-0.0003273,-0.0003681,0.00224,-0.0009446,-0.0024719,0.0006068,0.0108751,-0.0015717,-0.0012656,0.0002595,-0.0039215,-0.0001856,0.0004435,0.0008141,0.0002832,-0.0029502,0.0011793,-0.0034876,-0.0024719
20010228,-0.0046835,-0.8323488,0.001439,-0.0069602,0.0005769,0.0002232,-0.0005918,0.0004611,0.0002233,-0.0002545,0.0004051,0.0001266,-0.00046,0.0014284,0.000183,0.000268,0.0005906,0.0009864,-0.002041,-0.000544,-0.0001228,-0.0045754,0.0012065,0.0009073,0.0017279,0.0003896,0.0015044,-0.0008668,0.0004863,0.0010826,0.0018813,-0.0001779,0.0053899,0.0013519,0.0005363,0.0003232,0.0013736,-6.21e-05,-0.001801,-0.0004906,-0.0001701,0.0002313,0.0009024,-0.0008248,0.0001714,-0.0006079,0.000757,0.0007541,0.000342,0.0003154,-1.87e-05,0.0023949,-0.0006209,-0.0020687,0.0037048,-0.0010742,4.38e-05,0.00119,0.0003449,0.000929,0.0004749,0.0002424,0.0002101,-0.0010486,2.93e-05,0.000459,0.001073,0.0002233,0.0015224,-5.51e-05,2.1e-05,0.0016138,0.0003642,-0.002085,0.0018393,-0.0025045,-0.0011759,0.0021223,-0.0011419,0.0009319,0.0004475,-0.000881,0.0205316,0.0006174,0.0001156,5.51e-05,-0.0008253,-0.0013453,0.001981,-0.0025393,0.0003936,-0.0005831,-0.0046189,-0.0009786,-0.0012042,-0.008691,-5.7e-05,-0.0062611,0.0004684,-0.0002838,-0.0013565,-0.0066534,-0.0082511,-0.0025393
20010301,-0.0185074,-0.8510297,0.0028886,-0.4371714,0.0014133,0.0005677,0.0006026,0.0008252,0.0011774,0.0012941,0.0006436,0.0008968,-1.28e-05,0.0013971,0.0010336,0.0010962,0.0013263,-0.0017477,-0.0014274,-0.000944,0.001478,-0.0075519,0.0003513,0.0014485,0.0007062,0.0048699,0.0002697,-0.0022957,0.0004048,0.0006756,0.0004837,0.0005165,0.0021273,0.0016959,6.21e-05,0.0007376,0.0010102,0.001138,0.0008624,0.0010853,-4.66e-05,0.0004236,0.0016553,0.0018803,0.0029127,0.0008712,0.002739,-0.0012245,0.0046207,-0.001882,-0.0005368,0.0021572,0.0018567,0.000793,0.001408,-0.0019085,0.0017632,0.0015351,0.0012094,-9.36e-05,0.0013656,0.0008842,0.000663,-3.74e-05,0.0025545,0.0012198,-0.0012211,0.0017131,0.0043367,0.0006059,-0.0011472,0.0016414,0.00113,-0.0003614,-0.0028228,-0.0020409,-0.0007441,-0.0024514,0.0003376,0.0009966,-0.00334,-0.0031494,-0.003326,-0.0008858,0.001422,0.000825,-0.0004124,-0.0031084,0.0023919,-0.006023,-0.0001103,-0.0020889,-0.0072483,-0.0023404,-0.0014992,-0.0013504,0.0011812,-0.0044615,-0.0002694,-0.0010889,-0.001254,-0.1249138,-0.0041835,-0.006023
20010302,0.0016721,-0.849359,0.0015723,0.0017555,0.0002671,-7.49e-05,-0.0010358,-0.0022905,0.0007065,0.0003066,0.0002668,0.0010997,0.0015566,-1.95e-05,0.00081,0.0005492,-0.0005878,-0.00081,-0.0053272,0.0005729,0.0014662,0.0006209,0.001185,0.001662,0.000623,0.0135562,-0.0020271,0.0001988,0.0004003,-0.0032162,0.0008162,0.0010406,-0.0006708,0.0007718,-0.0001765,0.0005483,0.0003628,0.0015345,0.00124,0.0014495,-0.0010348,0.0011278,0.0008975,0.0003254,0.0007848,-0.0020581,0.0024782,-0.0014941,0.0018596,-0.0089545,0.0002866,0.000103,0.0033631,0.0007908,0.0016494,-0.0002822,0.0012758,0.0008698,0.0010731,0.0005693,0.0007767,-0.000374,0.0010723,3.67e-05,0.0011224,0.0006474,7.54e-05,0.000859,0.0013438,0.0003475,-0.0018261,0.0011916,0.0007822,0.0016349,-0.0121327,-0.0028806,0.0001969,0.0006587,0.0020747,0.0005224,0.000152,-0.0005443,-0.0012408,-0.0057382,0.0006954,0.0008477,-0.0007284,0.0009469,0.0007095,-0.0057616,0.0012269,-0.001053,-0.0032487,0.0044792,0.0036281,-0.0024536,0.0008512,-0.0016134,-0.0013053,0.0003117,0.0002781,-0.0017555,0.0002192,-0.0057616
20010305,0.0001728,-0.8491862,0.0017743,0.2020495,-0.0011558,-0.0002868,0.0007537,-0.0016816,-0.0004648,-0.0005232,-2.44e-05,-0.0004222,-5.37e-05,0.000128,-0.000725,-0.0004639,-0.0003279,-0.0015043,-0.0015597,0.0017185,0.0007379,-0.0016496,0.0015116,0.0005004,0.000272,0.0217342,-0.0013937,0.0062966,-0.0012677,-0.0003538,0.0013119,-0.0008554,-0.0002083,-0.0005457,-0.000391,-0.0008076,-0.0004117,-0.0004368,0.0001673,0.0005771,-0.0031954,-0.0006828,0.0001567,0.0018593,-0.0004323,-7.91e-05,-0.0008672,0.0006483,-0.0010305,-0.0024381,-0.0016025,-0.0003821,-0.0010254,-0.000497,-0.0002254,0.0015487,-0.0002155,-0.0005862,-0.0006679,0.0012426,-0.0007756,0.0037448,-0.0002519,-0.0008779,-0.0025016,-0.0010564,0.0033865,-0.0004828,-0.0003354,-0.0006771,-0.0003042,-3.37e-05,-0.00083,0.0075311,-0.0085684,-0.0018901,-0.0002785,-0.0031147,-0.0020679,0.0003479,0.0044815,-0.0016595,-4e-06,-0.0044144,-0.0004163,0.000321,-0.0021085,-0.0006012,0.0006512,-0.0006192,0.0010918,0.0024194,0.0049452,-9.06e-05,0.0051557,0.0128095,-0.0007284,0.0144924,-0.0004002,0.0006694,0.003429,-0.0012544,-0.0023874,-0.0006192
20010306,0.0050174,-0.8441814,0.0014963,0.0047445,-0.0008716,-0.0007149,-0.0005504,-0.0001626,-0.0007494,0.0002281,-0.0003233,-0.0007433,-0.0001789,0.0016214,-0.0006522,-0.0010888,0.0001819,0.0006448,0.0004711,-5.72e-05,-0.0003473,0.003026,-0.0001215,0.0004117,0.0001475,0.0032942,0.0011185,0.0064215,-0.0022724,0.0055002,0.0017281,-0.000228,-0.0008886,-0.0008186,0.0003041,-0.000401,-0.0001562,-0.0006531,-0.0001695,0.0004453,0.0016653,-1.18e-05,-0.0010805,0.0011697,-0.0002696,-0.0014992,-0.0013001,-0.0014582,-0.001887,0.0028679,-0.0017572,-0.0051563,-0.0010517,-0.000666,-0.0003567,-0.0005148,-0.0012714,-0.0005675,-0.0007128,0.000703,-0.0006695,0.0008262,-0.0005638,-0.0005461,-0.0034425,-0.0005566,0.0005449,-0.0007433,-0.0021687,-0.000303,0.0003107,0.0017625,-0.0008552,0.0024286,-0.0076376,0.0016793,0.0001757,-0.0014886,-0.0010174,-0.0002693,0.0041435,-0.0049429,-0.0010027,-0.0084914,-0.0009734,-0.001091,-0.0005391,0.0005504,-0.0001805,-0.0011024,-0.0003849,0.0011142,0.0062028,0.0065728,0.007155,0.0047592,-0.0009455,-0.0002824,0.0004477,-0.0002021,0.0032473,-0.0012467,0.0012969,-0.0011024
20010307,-0.006741,-0.8509452,0.0013539,0.1040597,-0.0007305,-0.0001237,-0.0015361,-0.0002213,-0.0009738,-0.0006653,0.0001563,-0.0005086,-0.0003611,-0.0003805,-0.0006016,-0.0020587,-0.0008499,-0.000752,0.0022815,-0.0001502,-0.000389,0.0039822,0.0001604,-5.77e-05,0.0003416,-0.0050073,0.0001018,0.0004919,-0.0006001,0.0017953,0.0001433,-0.0006065,9.71e-05,-0.0010384,-0.0011139,-8.55e-05,-0.0008253,-0.0005687,-0.0001018,0.0010963,0.0046543,-0.0008937,-0.000653,-0.0025616,-4.83e-05,-0.00095,-0.0017342,0.0004861,-0.000887,-0.0001055,0.0003054,-0.0033839,-0.00084,-0.0001543,-0.0009134,7.74e-05,-0.0009715,-0.0008355,-0.0005688,0.0010749,-0.0008621,0.0001566,-0.0005082,-0.0009449,-0.0014341,-0.0010147,-0.0012496,-0.0015976,-0.000629,-0.0007375,0.0002019,0.0003564,-0.0005273,0.000221,-0.0009538,0.0012776,0.0055682,0.0032135,-0.0013596,-0.0018471,0.0034671,-0.0034436,0.0008454,-0.0017512,-0.0001892,-0.0004546,-0.0013704,-0.0001856,-0.0012192,0.0017186,4.45e-05,-0.0016176,0.004945,0.0125985,0.0018115,0.0082566,-0.0004671,0.0036203,-5.17e-05,-0.0004246,0.0033858,0.0013138,0.00277,0.0017186
20010308,0.0065661,-0.8444006,0.0010621,0.1526866,-0.0001988,-9.69e-05,-0.0006194,-0.0008564,-0.0006212,-0.0001186,0.0007729,-0.0005879,-0.0005036,-0.0021606,-0.0008943,-0.0007025,-0.0001937,-0.0002585,0.0007329,-0.0007235,-0.0006664,-0.0036708,0.0007781,-0.0003109,-0.000121,0.0113976,0.0010707,-0.0007555,2e-04,0.0124953,-0.0003968,-0.0001007,0.0008225,0.0002448,-0.0015822,-0.0005519,-0.0002292,-0.00041,0.0005847,0.0013611,-0.0005385,-0.0004115,-0.0005164,9.01e-05,-7.94e-05,0.0004426,-0.00237,0.0010121,-0.0008654,0.0007129,-0.0010436,-0.0028685,-0.0005582,-0.0001066,-0.0003684,0.0009652,-0.0005856,-0.0005995,-0.000661,0.0016356,-0.0002524,0.0006326,-8.35e-05,-0.0003139,0.000648,-0.001213,-0.0031769,-0.0009335,-0.000322,-0.0007388,0.0014826,0.0008222,-0.0004602,-3.17e-05,0.0005423,-0.0003183,0.002133,-0.000789,2.84e-05,-0.0002421,-0.0011503,0.0015735,0.0004445,0.0023627,0.0013787,0.0003278,-0.0005996,0.0030183,5.69e-05,0.0007812,-0.000634,0.0001496,0.0031029,0.0012089,-0.0021886,0.001192,-0.0003667,0.000798,0.0009343,0.000243,0.0008718,0.0003806,-0.0022787,0.0007812
20010309,0.0027386,-0.8416657,0.001946,0.1117902,0.0004403,1.16e-05,0.0014342,-0.0001352,0.0003593,0.001653,0.0007951,0.0002469,0.0011167,0.001543,0.0002009,0.0004196,0.0023019,-0.000298,-0.0004124,2.46e-05,2.3e-05,-0.0137623,0.0008964,0.0013476,7.59e-05,0.0206537,0.0014941,-0.0004922,0.0004163,0.004181,0.0013653,0.0025354,-0.0006463,0.0017614,0.0005526,1.48e-05,0.0003882,0.0004388,0.0012891,0.0038621,-0.0004227,0.0004757,0.0007838,0.0014203,-0.0001601,0.000205,0.0014619,-0.0015961,-0.0002718,0.0002164,0.0020394,0.0005504,-0.0004045,0.0009107,0.0001853,-0.0016699,0.0010142,0.000338,0.0003029,0.0014758,0.0007019,0.0001816,0.0002059,-0.0014337,0.001088,0.0006061,-0.0018928,0.0005137,0.0005375,0.000923,0.0009699,0.0013799,0.0001147,-0.0061638,0.0001174,-0.0009126,0.0054003,-0.0031593,-0.0001862,-0.0003486,-0.0004177,-0.0141293,0.0033823,0.0011074,0.0002617,0.0002169,0.0006124,0.0053121,-0.0067107,-0.0049843,-0.0011185,0.0054263,-0.0020866,0.015105,-0.0021906,-0.0024637,0.0004078,-0.000201,-0.0019403,0.0003832,-0.0043878,-0.0009393,-0.0055002,-0.0049843
20010312,0.0004943,-0.8411715,0.0019725,0.001102,0.0009039,0.0005768,0.0004178,0.0002576,0.0010092,0.0023755,0.0008446,0.0005704,0.0015239,0.0007133,0.0020877,0.0012567,0.0016979,-0.0025882,-3.39e-05,0.0031375,0.0008523,-0.0109219,-0.0031072,0.0012212,1.7e-05,0.0001609,0.0008514,-0.002084,0.0009882,-4.3e-06,0.0004254,0.0014174,-5.22e-05,0.0011517,0.0008061,0.0005867,-0.0001907,0.0008259,0.0024819,0.0025074,-0.0001665,-0.0016237,0.0008726,0.0006175,-0.0007019,0.0006818,0.0016454,-0.0009184,-0.0026542,-0.0007699,0.0007636,0.0009491,0.0009172,0.0011555,-0.0010291,-0.0028931,0.0017802,0.0010305,0.0008674,-0.0019543,0.0007528,-0.0009119,9.63e-05,-0.000945,0.0002616,0.001102,0.0001781,0.0006169,0.001111,0.0009536,-0.0006288,0.0012695,0.000235,-0.0038047,-0.0004463,-0.0015625,-0.0006132,0.0040349,0.0005085,-0.000216,-0.0011046,-0.0086553,0.0009284,-0.0013221,0.000556,0.0001711,0.0012478,0.0030869,0.0093773,-0.0043804,0.0002391,0.0025314,-0.0043909,0.0239095,0.0011864,-0.0060378,0.0006018,-0.0002704,-0.003721,0.0008292,-0.0061409,-0.0014974,-0.0157919,-0.0043804
20010313,-0.0244371,-0.8659122,0.0019442,-0.1754092,0.0016364,3.04e-05,0.0008262,-0.0003813,0.0023202,0.0019936,0.0007029,0.0013983,0.0002572,-0.0030818,0.0022546,0.0014196,0.000258,-0.0035944,-0.0010118,0.0021826,0.0009495,-0.0085344,-3e-05,0.0012416,-0.0003066,-0.0196212,-0.0003075,-0.0012746,0.0008819,6.68e-05,-0.0008174,0.0005907,0.0009528,0.0015756,0.0002998,0.0001853,-0.001304,0.0008008,0.0012828,0.0017358,0.00138,-0.001335,0.0011949,0.0008393,-0.0002695,0.0010363,0.0002972,-0.0018457,-0.0036104,-0.0012869,-0.0007846,0.0004981,-0.0005204,0.000976,0.0004648,-0.0022914,0.0016828,0.0021385,0.0014118,9.8e-05,0.0010532,-0.003223,0.0004065,-0.000186,-0.0002969,0.0013362,-0.00048,0.0004992,0.0010073,0.0001154,-0.0006982,0.0006182,0.0027156,0.0004762,-0.0196885,-0.0051958,-0.0027524,-0.0118851,0.0011268,0.0011219,-0.001919,-0.0001635,0.0025521,-0.0001777,-0.0021373,0.002128,0.0014719,-0.0002046,0.0028823,0.0022284,0.0012046,-0.0019274,0.00089,0.0109557,0.0012692,-0.0003041,0.0011651,-0.0007447,-0.0065979,0.000986,-0.0006716,0.001859,-0.0027986,0.0022284
20010314,-0.016757,-0.8828112,0.0015905,0.0394599,0.0015532,0.0009995,0.0003175,0.0002549,0.0020171,0.0012051,0.0001789,0.0012369,0.0002778,-0.0006616,0.0024948,0.0018203,-0.0043161,-0.0004133,3.1e-06,0.0028,0.0010962,0.002967,0.0002284,2.78e-05,0.0002952,-0.0003019,-0.0017285,0.0012633,0.0010539,-2.5e-05,0.0013812,0.0010443,-0.0009377,0.0003525,0.0012974,0.000329,0.0006978,0.0005754,0.0013964,0.0002133,0.0006458,-0.0014262,-0.0011338,-0.0064605,-5.6e-06,0.002532,-0.0006156,-0.0011926,0.0084414,-0.0007594,-0.0026182,0.0010434,0.0001613,0.0010004,-0.0005949,0.0004693,0.0014163,0.0017673,0.0015989,-0.0015746,0.0012156,-0.0027372,-0.0003672,0.0011929,-0.0007888,0.0008165,-0.0005345,0.0006405,0.0023316,-0.000564,-0.0012669,-0.0002719,0.0016985,0.0010387,-0.0070921,-0.0027039,0.0019495,-0.0066568,0.0001143,0.0016826,-0.0005473,-0.0090894,-0.00024,-0.0017912,-0.0015851,0.0006207,-0.0019893,-0.0001801,0.001401,0.0007554,0.0004698,0.0021665,0.0011884,-0.0062926,-0.0019633,-0.0015773,0.0009036,-0.0005597,-0.0023213,0.0017154,0.0016885,-0.0005034,0.0098656,0.0007554
20010315,-0.0243082,-0.9074197,0.0017884,0.2041304,0.0004634,-0.0002929,-0.0007334,0.0001499,-0.0002671,-0.0008319,-0.001299,-0.0001816,0.0003892,-0.0019643,-0.0001048,0.0005004,0.0002352,0.0005794,0.002183,-0.0014764,-0.0003734,0.0243215,0.0004898,-0.0006391,-0.0014841,-0.0003426,-0.0028469,0.0020812,-0.0013281,-0.0021635,-0.0007467,-0.0017017,-0.0002158,-0.0005094,-0.0002702,-0.000547,0.0001251,-0.0005369,-0.0001064,-0.0009731,-0.0050054,-0.0021594,0.00012,-0.0044833,-0.0024555,0.0002892,5.77e-05,-0.0003652,0.0029863,0.0007486,0.0008666,1.95e-05,-0.0002509,-0.0001164,-0.0024435,-0.0016556,-0.0001384,-0.0003164,7.67e-05,-0.0019318,-0.0004652,-0.0002967,-0.0044079,0.0004791,-0.0008703,-0.0006561,-0.0007013,-0.0011326,0.0015694,-0.0008956,-0.0009008,-0.0004783,-0.0001581,0.0001179,0.0073331,0.0019616,0.0018542,-0.003368,0.0002075,-0.0006228,0.0085457,0.0142011,-0.0005886,7.55e-05,-0.0033806,-0.0003045,-0.0027554,-0.0006103,0.0003301,0.0018465,0.0003769,-0.0003656,0.0121775,0.0051984,0.0002547,0.0036597,4.04e-05,-0.0015654,-0.0028289,-0.0003043,0.0032383,-0.0002514,0.0056767,0.0018465
20010316,0.0017312,-0.90569,0.0014641,-0.0702237,0.0004551,0.0006626,-0.0015427,0.0006873,0.0001245,0.0002972,-0.0006963,0.0003746,-0.0002384,-9.35e-05,0.0005535,0.0004777,0.0016309,-0.0006291,0.0008354,-0.0057729,0.0004327,-9.04e-05,-0.0011416,-0.0004302,0.0002479,0.0020602,-0.0027258,-0.0009403,2.33e-05,0.0009415,-0.0024871,8.94e-05,0.0005574,0.0004769,-0.0007169,0.0001513,0.0009094,0.0005045,-0.0012468,0.0006221,-0.0001432,0.0004634,0.0015097,-0.0004852,0.0002309,0.0012579,0.0058746,0.0015499,-0.0002278,-0.0004488,0.000397,-0.0002967,0.000979,-7.97e-05,-0.001808,0.0056841,0.0001954,-1.74e-05,0.0006146,-0.0017024,0.0005945,0.0004205,0.0015701,0.0002046,-3.27e-05,0.0003764,-0.001313,1.46e-05,0.0019251,-0.0014247,0.0010836,-0.000211,0.0003591,-0.0023691,-0.0010203,-0.00383,-0.0022505,-0.0015739,0.0020142,8.5e-05,-0.0014953,0.0047679,0.0002995,9e-04,-0.0122368,0.0056365,-0.0080586,-0.0029229,-0.0001252,0.0034599,-8.5e-05,-0.0011972,0.0011899,0.0017898,0.0028354,-0.0091275,0.0001806,0.000708,0.0008045,0.0002288,-0.0008329,0.001284,-0.0042782,0.0034599
20010319,-0.0101358,-0.9158775,0.0062815,-0.6615829,0.0004124,0.0012668,0.00014,0.0016695,0.0005025,0.0008779,0.0005287,0.000787,-9.16e-05,5.42e-05,0.0010727,0.0004505,-0.0013388,0.0005962,-0.0007568,-0.0017132,0.0003077,-0.0039041,-0.0001288,0.0005759,-0.0004012,0.0311868,-0.0023293,-0.0008387,-0.0009464,-0.0065902,-0.0030132,0.0022107,-0.0010353,0.0006444,0.0010961,2.43e-05,0.0001302,0.0004259,-0.0021051,0.0004972,-0.0007041,0.0001599,6.88e-05,-0.000813,0.0004211,0.0015158,0.0026377,-0.0008529,-0.00074,0.0001996,-0.0013541,0.0010007,0.0002063,0.0004776,0.0008488,0.0018191,0.0005406,0.0004233,0.0014544,-5.56e-05,0.0009786,-0.0019863,0.0006349,-0.4592473,0.0022603,0.0006061,-0.0037418,0.0009534,-0.0005461,0.0022735,-7.13e-05,0.0007188,0.0009836,0.0003332,-0.0036739,0.0009361,-0.0001651,0.0036353,0.0015423,0.0008302,0.0003055,0.0005162,-0.0002424,0.0027803,-0.0037303,0.0006918,-0.002284,0.0014987,0.0013509,0.0099868,-0.0004402,-0.0004624,-0.0042007,-0.0003246,0.0006543,-0.0038099,0.0002977,-0.0011946,-0.0033453,8.03e-05,-0.002685,0.0033314,0.0008902,0.0099868
20010320,-0.0081614,-0.9240724,0.0021541,0.0334349,-0.0007903,0.0011666,-1.7e-05,-0.0004081,-0.0004138,-0.0006189,-7.32e-05,-0.0006328,-0.0011177,-0.0008902,-0.0008498,-0.0006929,-0.0010815,0.0003629,-0.0014792,-0.0001111,-0.000599,0.0018417,0.0008569,-0.0002103,-0.0027959,0.0018432,0.0006156,0.0007002,-0.0001923,0.000617,-0.001016,0.0008898,-0.0007658,-0.0001972,-0.0003122,-0.0006107,-0.0011811,-0.0008741,0.0007935,-0.0005972,-0.0003196,-0.0005508,-0.0007297,0.000807,-0.0007513,-0.0001264,-7.99e-05,-0.0003767,-0.000605,0.0012542,-0.0010679,-0.0014604,-0.0005706,-0.0004113,-0.005872,0.0009057,-0.0013832,-0.0005104,-0.0011133,0.0014127,-0.0009027,-0.0009455,-0.0007576,-0.0328966,-0.0001522,-0.000949,-0.0078703,-0.0012725,-0.0048296,0.0009221,-0.0007831,-0.0001007,-0.0005616,0.0014556,-4.86e-05,0.0056352,0.0012777,-0.0012263,-0.0017726,-0.0007368,0.0024642,0.0114801,3.31e-05,0.008795,0.0025168,-0.0015152,-0.0011224,0.002066,-0.0004887,0.0130421,-0.0003782,-0.0003742,-0.0019976,0.0008776,0.0027182,0.0014292,-0.0014867,-0.0039434,0.0232211,-0.0001877,-0.0023457,0.0039025,0.0023586,0.0130421
20010321,-0.0113112,-0.9354481,0.0016311,-0.0620293,-0.0001237,0.0004357,0.0003357,9.2e-05,0.0002157,6.33e-05,0.0002718,7.79e-05,-0.0005166,0.0001272,0.0002617,-8.17e-05,-0.0009668,-0.0018317,-0.0001641,-0.0008433,-7.9e-05,-0.0003785,-0.0001931,0.0007706,-0.0013701,0.0002591,-0.0009651,-0.0027444,-0.0007216,-7.78e-05,0.0029664,-0.0009837,0.0005065,-9.93e-05,0.0018331,-0.0005025,-0.0010304,0.0003298,0.0017271,0.0016644,0.0003804,-0.0009408,0.0005935,0.0051025,-0.0001287,0.0008943,0.000596,-0.0003214,-0.0003826,-0.0008903,-0.0015721,-0.0008176,-0.0001746,-0.0001191,-0.0019578,-0.001049,-0.0001277,0.0001939,-0.0001353,0.0013413,3.69e-05,-0.0001007,-0.0004099,-0.0007821,-0.000836,-0.000231,0.0001458,7.48e-05,-0.0012276,-0.0016428,0.0010452,0.0007295,0.0001229,-0.0021687,0.0002652,-0.0046833,-0.0012248,0.0020111,-0.0004386,-9.92e-05,-0.001245,-0.0072207,0.0003755,0.0027321,0.0058496,0.0005367,-0.001301,-0.0041131,-0.000289,0.0052898,-3.02e-05,-0.0002404,0.0163495,-0.0002561,-0.0005881,-0.0103505,-0.000678,0.0008578,0.013745,-0.0012335,-0.0098318,-0.0034122,-0.0096903,0.0052898
20010322,-0.0049792,-0.9404397,0.0015532,-0.101123,0.000455,3.19e-05,-0.0013998,-0.000547,0.0010344,0.0008566,-3.59e-05,0.0011068,0.0006064,0.000613,0.0014007,0.0013931,-0.001785,-0.0019886,0.0005151,-0.0002841,-9.05e-05,0.0013187,-0.0018181,0.0012231,-0.0027877,0.0031858,-0.0010885,-0.0003437,-0.0005726,-0.0002722,-0.0006592,0.0026395,-5.79e-05,-0.0002328,-0.0010324,-0.0004266,-0.0019109,0.0011746,0.0008447,0.0016702,0.000552,-0.0018138,0.0001323,0.0032537,0.0003293,-1.37e-05,-7.81e-05,-0.0021342,-0.0007731,-0.0003378,-0.000653,0.0003238,-0.0001476,0.0009642,-0.0048974,-0.0047522,0.0016579,0.000807,0.0011608,-0.0006161,0.0010987,-0.0017109,0.0006348,-0.0044883,-0.0018144,0.0012488,0.0010781,0.0013304,0.0014255,-0.0011743,0.0009405,-0.0006866,0.0010261,0.0007038,-0.006391,0.0060455,-0.0007427,0.0002068,0.0003722,-0.0001836,0.0015117,-0.0035957,-0.0010999,0.0022337,0.0032599,0.0006296,0.0037021,-0.0086685,0.0009513,0.0006078,-0.001241,1.81e-05,-0.0006916,-0.0054859,-0.0010568,-0.0123923,0.0002699,0.0035985,-0.0004176,0.0019529,0.0023142,0.0027897,-0.0001246,0.0006078
20010323,0.0027743,-0.9376692,0.0030234,0.0865825,-0.000655,-0.0032686,-0.0023213,-0.0006546,-7.9e-05,0.0001135,-0.0011452,-0.0004155,-0.0025036,-0.0042551,-0.0002456,-0.0003378,-0.0008028,-0.00166,-0.0075182,-0.007665,-0.0007734,0.0056293,-0.0018367,-0.0023365,-0.0074484,0.0008892,-0.0012897,0.0036577,-0.0108852,0.0012269,-0.0025193,0.0002424,-0.0029553,-0.0005156,-0.0009941,-0.0016753,-0.0067728,-0.0012282,0.000187,-0.0015821,-0.0017336,-0.0017119,-0.0004336,0.0001458,-0.0007745,-0.0011456,-0.0021231,-0.0011708,-0.0013229,-0.0007308,-0.0003599,-0.0008676,-0.001432,0.0002008,-0.001561,-0.0023276,0.0002318,0.0003672,-9.24e-05,-0.0020882,-0.0002805,-0.0023442,-0.0009943,0.0058872,-0.0027131,-0.0011887,-0.0033343,-0.0024975,0.0030738,-0.0026167,-0.0021717,-0.0019347,-5.62e-05,0.0081789,0.0010499,0.0099239,4.78e-05,-0.0049575,-0.0001601,0.0007627,0.0066868,0.0331563,-0.0088192,0.0017657,-0.0012943,-0.0014694,0.0022983,-0.0002578,0.001343,0.0136031,-0.0031971,0.0049811,0.0098099,0.0030086,6.71e-05,0.0058437,-0.0002575,0.0004875,-0.0013196,0.0005546,0.0169871,0.0052769,0.0029685,0.0136031
