date,return,cumulative return,mean absolute weight,mean weight,weight of stock  1,weight of stock  2,weight of stock  3,weight of stock  4,weight of stock  5,weight of stock  6,weight of stock  7,weight of stock  8,weight of stock  9,weight of stock  10,weight of stock  11,weight of stock  12,weight of stock  13,weight of stock  14,weight of stock  15,weight of stock  16,weight of stock  17,weight of stock  18,weight of stock  19,weight of stock  20,weight of stock  21,weight of stock  22,weight of stock  23,weight of stock  24,weight of stock  25,weight of stock  26,weight of stock  27,weight of stock  28,weight of stock  29,weight of stock  30,weight of stock  31,weight of stock  32,weight of stock  33,weight of stock  34,weight of stock  35,weight of stock  36,weight of stock  37,weight of stock  38,weight of stock  39,weight of stock  40,weight of stock  41,weight of stock  42,weight of stock  43,weight of stock  44,weight of stock  45,weight of stock  46,weight of stock  47,weight of stock  48,weight of stock  49,weight of stock  50,weight of stock  51,weight of stock  52,weight of stock  53,weight of stock  54,weight of stock  55,weight of stock  56,weight of stock  57,weight of stock  58,weight of stock  59,weight of stock  60,weight of stock  61,weight of stock  62,weight of stock  63,weight of stock  64,weight of stock  65,weight of stock  66,weight of stock  67,weight of stock  68,weight of stock  69,weight of stock  70,weight of stock  71,weight of stock  72,weight of stock  73,weight of stock  74,weight of stock  75,weight of stock  76,weight of stock  77,weight of stock  78,weight of stock  79,weight of stock  80,weight of stock  81,weight of stock  82,weight of stock  83,weight of stock  84,weight of stock  85,weight of stock  86,weight of stock  87,weight of stock  88,weight of stock  89,weight of stock  90,weight of stock  91,weight of stock  92,weight of stock  93,weight of stock  94,weight of stock  95,weight of stock  96,weight of stock  97,weight of stock  98,weight of stock  99,weight of stock  100
20000119,0.0110333,0.0336622,0.0320899,-0.0380536,-0.0005605,-0.0064088,0.0832579,-0.0387111,0.0026531,0.0020256,-0.0232603,0.0020969,0.0080509,0.0177759,0.0024735,-0.0106609,-0.01965,0.0387938,0.001679,0.0028842,-0.0198629,-0.0773,0.0006717,0.0168312,0.0055917,0.2280252,-0.0261314,0.0144025,0.0472013,-0.107811,0.0249866,0.0936571,-0.0144841,-0.0291103,-0.0071457,0.0009948,0.0259288,0.0065817,0.0030533,0.0032556,-0.0002419,0.0214904,-0.0085131,-0.0405209,0.0353383,0.0279035,0.0667264,-0.0225295,-0.0954037,0.0173062,0.0458297,0.0257623,-0.0008885,-0.0096634,0.0452911,0.0224605,0.0039141,-0.0094332,0.0175712,0.0586083,0.0182499,0.0198789,0.023669,0.0349805,0.0112574,0.0019067,-0.0069718,-0.0154559,-0.0407994,0.0089653,0.0255389,0.0239184,0.0031948,0.0087494,-0.2050961,-0.0047258,-0.0413463,-0.2907752,0.0201579,0.0011225,-0.0544869,-0.0473041,-0.0008626,0.0182789,0.013605,0.0455223,0.0109888,-0.0401051,-0.0163558,0.0136239,0.0190229,0.0062262,-0.0046005,-0.0134397,0.0507797,-0.1525806,0.0197801,-0.0813979,-0.0713027,0.0383426,0.0499129,-0.0096565,0.0210689,0.0136239
20000120,0.0031606,0.0368177,0.0362218,-0.0311327,0.0093931,-0.0440514,0.0505879,0.0067226,0.0094298,-0.0034785,0.0089901,0.0084972,0.0237596,0.0050398,0.0091379,-0.0033059,0.0022416,-0.0006012,0.0233264,0.0192511,0.0032531,-0.0678028,0.122658,-0.0020693,0.0173709,-0.0893263,0.0246393,0.0060135,-0.0048183,-0.0538627,0.0203513,0.0267437,0.0241761,-0.007869,0.0063177,0.0958133,0.086145,0.002711,0.0328144,0.0079239,0.0398645,0.0128185,-0.0015674,0.0086171,0.0574036,-0.0154747,-0.0672988,-0.0389001,0.0157589,0.0076572,-0.0078224,-0.0325304,0.0286825,0.0101212,-0.1105902,0.0101714,0.0227945,0.0096697,0.0087677,0.0980601,-0.0081305,-0.0046405,0.0254137,-0.0044707,0.0051825,0.0110598,0.0711888,0.0315211,0.0114069,0.0121788,-0.0186793,0.0197599,0.0229028,-0.0193881,-0.1410756,-0.0216031,-0.0135567,-0.1329985,-0.0099606,0.0507053,-0.3132748,-0.0785264,0.1333499,0.0364497,0.0187394,0.1063639,-0.05799,-0.0028013,0.010787,-0.0242145,0.0068875,0.0755735,-0.0652974,0.0066049,-0.0105138,0.0039224,0.0952909,-0.1345464,-0.0915355,-0.0763363,0.0157214,-0.0322639,-0.0300853,-0.0242145
20000121,0.0014327,0.0382494,0.0346763,-0.0145764,-0.062447,-0.0718602,0.0109759,0.01351,0.0157849,0.0296498,0.0066435,0.0188611,0.0012589,0.0112994,0.0146442,0.0289086,0.0083077,-0.0444138,-0.0840684,0.016264,0.0309476,-0.0382741,-0.0337016,0.0024971,0.0273121,0.0097169,-0.0234384,0.0163266,0.0412254,0.0146758,0.0003238,-0.046589,0.0961104,0.0206587,-0.031437,0.016761,-0.1366526,0.0411763,0.0133975,0.018866,0.0305687,0.0121791,0.0060876,0.0131924,0.0228232,0.0142646,0.0404922,0.0159352,0.1163687,0.0333798,-0.0485078,-0.0583143,0.013076,-0.0223832,0.035288,0.0126095,0.0294101,0.0040143,0.0140268,-0.0152638,0.0477773,0.0114241,-0.0561461,-0.0638646,-0.0346818,0.0043492,0.1171519,0.0074661,0.0148171,-0.0962147,-0.0217569,-0.1139147,0.0188352,-0.0401101,-0.0754305,-0.0312551,-0.0008156,-0.1092396,0.1160382,0.0426333,-0.0007905,-0.0062533,-0.2176047,0.0467637,0.0157895,0.0140402,0.0241847,-0.0020172,-0.0032891,-0.0236751,-0.0225456,0.0125982,0.0139098,0.0478965,0.0788486,0.0181965,-0.0073398,0.0201087,-0.0094926,0.0410981,-0.0063996,0.0547975,-0.0752252,-0.0236751
20000124,0.0135633,0.0517215,0.0518651,-0.087353,0.0343914,0.0492893,0.407391,0.0636817,0.0118546,0.0333723,0.0032564,0.009244,0.0099294,-0.0230387,0.0254251,-0.0007259,-0.0052071,-0.0090057,-0.0133257,-0.0143437,0.0306431,0.0209422,-0.0031684,-0.0061105,0.0191482,-0.1043662,0.0130193,0.0251846,-0.0332248,-0.1182141,0.0215734,0.0222098,-0.0058901,0.050667,0.0274628,-0.0001619,0.0410604,-0.7657069,-0.0309964,0.0076655,0.0434437,0.0465494,0.0130846,-0.023399,-0.009596,0.0535852,-0.0150944,0.0762025,0.077013,0.0144555,0.0069481,0.0512403,0.0486833,0.0810067,-0.0002222,0.0087078,0.0203014,0.0177357,0.0108557,0.0312188,0.0062583,0.0206955,-0.0056873,0.0245081,0.077768,0.0266851,-0.0363248,0.0251038,0.0022095,0.0246483,-0.0444662,-0.057233,0.0119938,-0.0319638,0.0803466,0.0342164,0.0303056,-0.0784431,0.020412,0.0221452,0.1163467,-0.2171576,0.0323646,0.0168582,0.0010967,0.1086833,0.0093261,0.0201347,-0.1308699,0.0084095,-0.0138834,0.0202204,-0.0660446,0.026091,-0.0988288,0.016136,-0.0134013,-0.1481256,-0.5503795,0.0104095,-0.1451778,0.025188,0.0113137,0.0084095
20000125,-0.0031809,0.0485356,0.050699,-0.0492259,0.0289607,-0.0270002,-0.4531979,0.0130316,0.019696,0.0162232,-0.0445899,-0.000332,0.0247467,0.0273491,0.0155547,0.0184202,-0.0583813,0.0159057,-0.002444,0.0304845,0.0152546,-0.0197843,0.013112,0.0163989,0.0134397,0.2422537,-0.0414695,-0.1526703,0.0415355,0.0699568,0.012679,0.0353516,-0.0835846,-0.0005001,-0.0472928,-0.0068158,0.0252868,0.0419602,-0.0285322,0.0182506,0.0275195,-0.0223729,0.0132849,0.0221758,0.0479342,-0.0123308,-0.0416938,-0.0098918,-0.0931518,-0.0471753,0.0316593,0.0617566,0.038016,0.0014052,0.0199033,0.0336888,0.0251891,0.0027827,0.0014795,-0.012153,0.0155047,0.0120615,0.0213255,0.0218315,0.0673244,0.0198356,0.0161357,0.0238951,-0.023122,0.050527,-0.0533931,0.0152005,-0.0064984,-0.0196275,0.0219926,-0.0434778,-0.0650574,-0.1121423,0.0545106,-0.263833,0.0536776,0.1432197,0.3283673,0.0405553,0.0300021,0.0101306,-0.0158814,-0.0884496,-0.0400689,0.0386147,-0.0245362,0.0153901,-0.0003137,0.1289371,0.0160602,0.0328814,0.0313352,-0.2918125,-0.3484685,-0.0521563,-0.0055325,0.0449609,0.0346264,0.0386147
20000126,0.0095575,0.0580477,0.04594,-0.1652281,0.0062544,0.0070388,-0.0574599,-0.0301022,-0.0050862,0.0038294,-0.0310054,0.0064506,0.005088,-0.0381929,0.0051902,0.0057146,-0.1563083,-0.0519969,-0.0084125,-0.0225714,0.0173678,0.1894296,0.0005733,-0.0184081,0.0055016,0.1709837,0.0097128,0.0130198,-0.030305,0.0341266,0.0103972,0.0965486,-0.0467873,0.0242763,0.0540165,0.021149,-0.045052,-0.0004026,-0.0348087,-0.0108935,-0.0254049,0.0143004,-0.0047464,-0.1279567,-0.0080263,-0.0254918,-0.0054284,0.0242295,-0.4577505,0.0229662,0.0219741,-0.0197577,0.0055706,-0.0344083,-0.0213855,-0.0029339,-0.0068066,0.0049287,0.005856,-0.0059745,0.0218417,-0.033999,0.0140144,0.0035547,0.1057273,-0.0085553,-4.52e-05,-0.0118306,-0.0135544,0.056079,0.0110937,0.0118664,-0.0051935,0.0145676,0.0445593,0.0114851,0.0474226,-0.7906955,0.068338,-0.1601535,0.0925107,0.1184112,-0.0411728,0.0468147,-0.044169,-0.0073345,0.0167919,-0.0655926,0.051286,0.0019016,0.0275574,-0.0884387,0.0066376,0.0548979,0.1145337,0.0299419,-0.0712111,0.0563324,0.0054642,0.0188626,0.0401219,-0.0007206,0.036461,0.0019016
20000127,0.014355,0.0723006,0.0467108,-0.0999878,0.0235286,0.0169168,-0.0276042,-0.0313087,0.0064443,0.0169206,0.0168087,0.0164244,0.0231681,-0.0981581,0.0333879,-0.00705,-0.0037414,0.0173928,0.0368627,-0.0326648,0.0156178,-0.006078,-0.0223833,0.0061398,-0.0011947,-0.1251721,0.031532,-0.0048904,0.0333901,0.011777,-0.1022155,-0.0058919,0.0958562,-0.0172417,-0.2083541,0.0035068,0.0217756,0.022012,-0.0057618,0.0275975,0.0196459,0.1343786,0.0178252,-0.0247937,0.0389304,0.0227218,-0.0168636,-0.0436971,-0.0842848,-0.0605712,-0.0502278,-0.0305337,0.0242973,0.0225048,-0.0766686,0.0683624,0.0156733,0.0390371,0.0202376,0.1361203,0.0191972,0.0208899,0.002962,0.0163744,0.0492537,0.020374,-0.0138138,0.0331853,-0.0168665,0.0343536,0.057907,-0.0032725,0.0188687,0.0010785,0.0374618,-8.93e-05,0.0225455,-0.1380011,0.0141979,-0.0656821,0.0586444,-0.013014,0.1317603,-0.0410397,0.0204194,0.0070039,0.0394678,-0.136072,0.1773178,0.0385167,0.0177841,-0.3886685,-0.0023783,0.1178627,0.0205456,-0.0554222,-0.0130141,-0.4341809,0.011476,0.0237197,-0.1095664,0.0135354,-0.0506325,0.0385167
20000128,0.006515,0.0787945,0.0377241,0.0201944,-0.0337039,-0.0137524,-0.0011472,-0.0375275,-0.007092,-0.0320006,0.0079474,-0.0190939,0.0160224,0.0153471,-0.0193407,-0.0188812,-0.0030216,0.0188432,-0.0097513,0.0102514,-0.0075921,0.0637591,-0.0576656,0.0039813,0.0297102,-0.0163125,-0.0028511,0.1406954,-0.0211805,0.0738939,0.0058313,-0.0263996,-0.0029997,-0.0174861,-0.0514766,0.0029391,-0.0066035,-0.0222553,-0.0090286,-0.0101811,-0.0472209,-0.0237845,-0.0271485,-0.073733,-0.01828,-0.0557775,0.0655501,0.0358227,-0.0627168,0.0310348,0.0503658,0.0216528,-0.0216254,-0.0402888,0.0263006,-0.0079783,-0.0206643,-0.0197645,-0.0180682,0.1614364,-0.0194674,0.0623322,-0.0685923,-0.0114742,-0.0253139,-0.0240467,-0.0826488,0.0067676,-0.0220534,-0.0404244,-0.0090308,0.0352221,-0.0190798,-0.0944643,0.2444286,0.0019626,-0.0021962,0.0180643,-0.1069648,-0.0877263,0.0412883,0.0044345,0.2963984,-0.0534671,-0.0144,0.0511485,-0.0184683,-0.0022807,-0.0616314,0.0813595,-0.019286,0.073061,0.0032862,-0.0744681,0.0190695,-0.0088112,-0.0146354,-0.0439044,0.0703593,-0.0209791,0.020879,0.0314913,-0.017905,0.0813595
20000131,0.0033613,0.0821502,0.0334112,-0.0152857,-0.0445507,0.0257872,-0.0053874,0.0514411,-0.0031885,-0.0043387,-0.0258727,0.0116898,0.0036101,-0.0439138,-0.0029991,0.0087691,-0.007805,-0.0108115,-0.0241066,0.0188187,-0.0099948,0.0234399,-0.0251791,0.0124522,0.0242897,0.2724287,0.0414065,-0.0089152,-0.0040524,-0.0435924,-0.0050463,0.0473895,0.0047565,0.0250401,0.0500748,-0.0059633,0.006585,-0.0043802,0.0094747,-0.011933,0.0471787,0.0058672,-0.0031522,-0.1124816,0.0186019,0.0192862,0.0279045,0.0157951,-0.1862539,-0.0201904,-0.0584574,-0.0099611,0.0142389,-0.0136327,-0.0081165,0.0386302,-0.0167296,0.0074602,-0.016021,0.1851986,-0.0039438,-0.0153637,-0.0587266,0.028756,-0.0172712,-0.0120761,-0.0014411,-0.0136071,-0.0423647,-0.0244386,0.039614,-0.0159032,-0.0138236,-0.0187177,-0.0022981,-0.0119382,-0.1348214,0.1365776,-0.0015311,-0.1116401,0.0131499,-0.101919,-0.0026412,0.0213746,0.0467888,-0.0061594,0.0196901,-0.0126382,0.1869516,0.0194198,-0.0219607,-0.0081979,0.0018731,-0.0388236,0.038213,0.0146499,-0.00489,-0.0940116,-0.0600145,-0.0411514,0.0076113,-0.0667529,0.0333178,0.0194198
20000201,0.0244583,0.1063142,0.0359084,0.0593978,0.0311344,-0.0031395,0.0174174,-0.0210235,0.006067,0.0036669,-0.0007007,0.0197867,0.0154006,0.005361,-0.0136751,0.0057904,-0.0201484,-0.0135869,-0.0583277,-0.0216075,0.0057163,-0.0328022,-0.046431,0.0147735,0.004881,-0.1487522,0.0484882,0.0016319,0.0019252,-0.0471205,-0.0078297,0.0483458,0.0043126,-0.0122026,-0.0177653,0.0044682,0.0360099,0.029344,0.0175987,0.017516,-0.034425,0.0153217,-0.0057596,0.0047368,0.0155023,0.0364352,0.1162346,0.0059861,-0.0879987,-0.014519,0.0013121,0.0463959,0.0262466,0.0219203,-0.0310111,-0.0018436,0.0068401,0.003142,-0.0079855,-0.0207652,0.004701,0.0920543,0.018177,0.0725119,-0.0149086,0.0052743,-0.3284516,-0.0209599,0.044621,0.0044718,-0.0157713,0.0252973,-0.0053909,-0.0256592,-0.0188573,0.0164427,-0.0150213,0.1243756,0.0024262,0.2197431,-0.0020972,-0.0553225,0.5045955,0.0106541,-0.003874,0.0095008,-0.0413566,-0.0440345,-0.0230611,-0.0754065,0.0049857,-0.0758538,0.0210065,0.0032827,-0.0130325,-0.0333221,0.040199,-0.0199225,-0.1000406,0.0020762,0.035957,-0.0110357,-0.0005683,-0.0754065
