date,return,cumulative return,mean absolute weight,mean weight,weight of stock  1,weight of stock  2,weight of stock  3,weight of stock  4,weight of stock  5,weight of stock  6,weight of stock  7,weight of stock  8,weight of stock  9,weight of stock  10,weight of stock  11,weight of stock  12,weight of stock  13,weight of stock  14,weight of stock  15,weight of stock  16,weight of stock  17,weight of stock  18,weight of stock  19,weight of stock  20,weight of stock  21,weight of stock  22,weight of stock  23,weight of stock  24,weight of stock  25,weight of stock  26,weight of stock  27,weight of stock  28,weight of stock  29,weight of stock  30,weight of stock  31,weight of stock  32,weight of stock  33,weight of stock  34,weight of stock  35,weight of stock  36,weight of stock  37,weight of stock  38,weight of stock  39,weight of stock  40,weight of stock  41,weight of stock  42,weight of stock  43,weight of stock  44,weight of stock  45,weight of stock  46,weight of stock  47,weight of stock  48,weight of stock  49,weight of stock  50,weight of stock  51,weight of stock  52,weight of stock  53,weight of stock  54,weight of stock  55,weight of stock  56,weight of stock  57,weight of stock  58,weight of stock  59,weight of stock  60,weight of stock  61,weight of stock  62,weight of stock  63,weight of stock  64,weight of stock  65,weight of stock  66,weight of stock  67,weight of stock  68,weight of stock  69,weight of stock  70,weight of stock  71,weight of stock  72,weight of stock  73,weight of stock  74,weight of stock  75,weight of stock  76,weight of stock  77,weight of stock  78,weight of stock  79,weight of stock  80,weight of stock  81,weight of stock  82,weight of stock  83,weight of stock  84,weight of stock  85,weight of stock  86,weight of stock  87,weight of stock  88,weight of stock  89,weight of stock  90,weight of stock  91,weight of stock  92,weight of stock  93,weight of stock  94,weight of stock  95,weight of stock  96,weight of stock  97,weight of stock  98,weight of stock  99,weight of stock  100
20000427,0.0212867,0.150685,6.69e-05,-0.0775475,0,0,0,0,0,-5.02e-05,-0.0001175,-8.58e-05,0,0,-4.84e-05,-0.0001184,-6.5e-05,4.52e-05,0.0002566,0,-9.82e-05,0.0001749,2.89e-05,0,-3.62e-05,-0.0006543,0.0001095,0,0,0,-5.57e-05,0,0.0002012,0,0.0002513,-7.7e-06,-0.000116,-3.07e-05,-0.0001105,0,0,2.89e-05,-6.85e-05,0,0,0,0.0002904,9.4e-05,0,3.2e-05,0.0001145,0.0001629,0,0,0,0,-4e-05,-0.0001094,-5.35e-05,-8.64e-05,0,0.0001321,0,0,9.06e-05,-5.06e-05,0,0,-0.0001061,-8.32e-05,7e-05,-0.0001008,0,0.0001511,0,0,3.46e-05,0,1.21e-05,-3.84e-05,0.0001778,-0.0005861,-0.0001648,2.29e-05,0,2.28e-05,0,-5.17e-05,-1.2e-05,0,0,-0.0001693,0.0002694,0,0.000144,0.0001505,-0.0002597,-3.09e-05,1.89e-05,0,0,0,0,0
20000428,0.0236031,0.1740138,4.65e-05,-0.1955356,-6.14e-05,-4.4e-05,-4.9e-06,0,-9.9e-06,0,-9.78e-05,-4.61e-05,0,-2.32e-05,-1.32e-05,-7.98e-05,-2.11e-05,0,0,4.57e-05,0,0,6.67e-05,0,0,0,4.62e-05,0,3.8e-05,0.0001239,-1.03e-05,0,0,-4.5e-06,0,0,-0.0001188,0,2.78e-05,1.69e-05,-5.87e-05,2.44e-05,0,0,-5.12e-05,2.38e-05,0.0001294,0,0,-3.56e-05,0,4.2e-05,0.000219,0,0,-0.0001313,-4.51e-05,0,-4.67e-05,6.88e-05,0,-0.0001366,0,0,0,7.8e-06,0,0,-0.0001292,0,0,0,-6.2e-06,0,0,0,0,0,0.000228,1.87e-05,0,0,0,0,0,0,-2.9e-05,-0.00014,0.0004374,0,0,-0.000458,3.58e-05,0,0.0001082,-3.44e-05,-0.0001593,-0.0001721,-0.000502,1.11e-05,-0.0001107,0.0001518,0,0
20000501,-0.0031901,0.1708186,4.21e-05,0.2346537,0.000488,4e-05,0,0,0,0,0,0,-4.87e-05,0,-2.8e-06,4.08e-05,2.53e-05,0,-7.25e-05,0,2.76e-05,0,0,0,-1.61e-05,0,0,-0.0002583,0.0001378,-2.2e-05,8.39e-05,7.98e-05,0,0,0,0,0.0001549,0,0.0001849,6.9e-06,0,0.0001358,0,0,3.81e-05,0,8.11e-05,0,0.000153,0,4.01e-05,0,0,1.1e-06,9.1e-05,0,0,1.18e-05,0,7.3e-06,-1.8e-05,0,0.0001282,-5.68e-05,0,-4.29e-05,0,0,0.0001211,0,0,0,1.09e-05,-0.000199,0,0,0,-0.0003909,4.8e-05,0.0001568,-5.75e-05,-0.0001123,0,3.15e-05,0,0,0,0,0.0001191,-9.28e-05,0,0,0,0,6.98e-05,0,1.26e-05,-0.0001578,0,2.51e-05,-6.09e-05,4.44e-05,0,0
20000502,0.0171883,0.1878608,4.64e-05,-0.3905603,-6.25e-05,-5.31e-05,0,0,-3.68e-05,0,0,0,0,-0.0001176,0,0,1.5e-06,0,3.16e-05,1.66e-05,0,-1.86e-05,0,0,0,1.37e-05,-9.49e-05,0,0,0,-4.8e-06,0,0,-7.07e-05,-1.82e-05,-7.04e-05,7.04e-05,-8.11e-05,-9.02e-05,0,0,-2.61e-05,-5.57e-05,0,0,-3.3e-06,0,0,0,0.0001584,6.98e-05,-0.0001561,-2.16e-05,-5.6e-06,0,-2.03e-05,-4.56e-05,0,-6.81e-05,-0.0001314,-0.000108,-3.76e-05,0,0,-0.0001506,-6.85e-05,-0.0001191,-7.67e-05,0,4.02e-05,5.93e-05,-0.0001463,-4.44e-05,-8.69e-05,0,0,0,-0.0002748,0.0001291,0,-4.7e-06,0.0005396,0,0,7.8e-06,-9.62e-05,-0.0001011,-0.0001356,0,0.0001558,3.67e-05,0,0,-0.000188,8.29e-05,-0.0001027,0,-9.75e-05,-0.0001336,0,0,0,0,0
20000503,0.0157253,0.2034638,4.52e-05,-0.5058241,0,-1.6e-06,-0.0001608,7.28e-05,-7.88e-05,0,-6.27e-05,-3.88e-05,-5.59e-05,0,0,0,-3.46e-05,0,0,-6.18e-05,0,-8.8e-06,0,-3e-05,7.9e-06,0,0,-1.13e-05,0,-0.0001504,-1.61e-05,0.0001189,0.0001993,-2.12e-05,0,0,0,-7.44e-05,-0.000116,-3.87e-05,-0.0001043,-2.95e-05,-1.65e-05,-7.01e-05,-2.91e-05,0,-3.7e-05,0,-4.79e-05,0,0,0,-6.91e-05,-1.47e-05,0,-7.78e-05,-4.26e-05,0,-1.78e-05,0,0,0,0,0,-2.83e-05,-5.5e-06,-0.0002508,-2.29e-05,-0.0001401,0,0,-0.0001705,-3.39e-05,-7.89e-05,0,0,0,-9.17e-05,0,0,-0.0001795,0,-0.0001236,-0.0001171,0,-0.0002372,2.29e-05,0,0,0,-0.0001384,0,0,-9.75e-05,0,0,0,0,0.0006941,0,0,0,0,-0.0001658
20000504,0.0171136,0.2204326,4.12e-05,-0.1420217,0,-5.39e-05,0,0,-2.61e-05,0,6.39e-05,0,0,0,8.9e-06,-1.94e-05,-2.94e-05,-8.97e-05,9.9e-06,0,2.7e-06,1.11e-05,0,0,0,0,-0.0001828,0,8.67e-05,0,0,0,5.47e-05,-1.59e-05,0.000118,0,-6.84e-05,-3.79e-05,-3.92e-05,-5.4e-06,0,0,1.37e-05,1.34e-05,-1.4e-06,0,0.0001848,0.0001145,-0.0002939,0,0,-5.12e-05,0,6.47e-05,0,0,1.31e-05,0,-1.65e-05,0,0,-0.0001018,0,-5.09e-05,1.95e-05,0,0,7.43e-05,0,4.76e-05,0,0,6.22e-05,-9.5e-05,0,-9.5e-06,-0.0003095,0.0003828,0,0,-2.9e-05,3.97e-05,0,0,-0.0001985,0,0,2.41e-05,0.0002486,-7.45e-05,-0.0003129,1.65e-05,0,0,6.29e-05,0,-4.51e-05,-6.5e-06,-0.0001343,-5.23e-05,2.79e-05,0,0,0
20000505,0.0180842,0.2383552,5.49e-05,0.2538639,-8.15e-05,0,0,-0.0001034,-4.49e-05,0,0,-5.21e-05,4.5e-05,-6.1e-05,-4.01e-05,-2.04e-05,0,0,0,-5.32e-05,-9.76e-05,0,7.34e-05,0,1.29e-05,-7.06e-05,0,0.0001141,0,-0.0001551,1.55e-05,0,0,0,2.01e-05,0,0.00027,-3.24e-05,-1.94e-05,0,0,0,-7.89e-05,0.0002757,0,-0.0001217,0.0002277,8.09e-05,8.73e-05,5.52e-05,0,5.26e-05,0,0,-4.78e-05,0,-4.12e-05,0,0,0,-4.67e-05,-6.25e-05,8.81e-05,0,0.0001259,0,0,0,-8.18e-05,-5.64e-05,0,0,-1.64e-05,-8.18e-05,0,0,-4.09e-05,0.0010398,-0.0001124,0,0,6.66e-05,-6.26e-05,-7.31e-05,-6.75e-05,0,0,0.0003971,0.0001575,0,0,2.31e-05,0,0,-4.9e-06,3.62e-05,0,-0.0002197,0,0,1.46e-05,0,0,0.0001625
20000508,-0.000755,0.2375999,3.69e-05,-0.446955,0.0001804,0,7.94e-05,-6.81e-05,-1.54e-05,0,0,0,0,-0.0001321,-4.22e-05,0,-0.0001111,0,0,0,-4.93e-05,-5.46e-05,-1.96e-05,0,0,4.38e-05,0,-0.0001063,-0.0001009,2e-06,-1.23e-05,-0.0003139,0.0001811,-5.4e-06,0,4.74e-05,0,0,-7.7e-05,-6.11e-05,0,-4.42e-05,-4.71e-05,0,2.7e-05,0,4.23e-05,4.76e-05,0,0,0,-3.5e-06,-1.73e-05,-2.38e-05,-0.0002725,0,-7.2e-05,0,-3.5e-06,0,-4.54e-05,0,-3.37e-05,0,0,0,0,7.9e-06,0,2.95e-05,7e-07,0,0,-1.14e-05,0,0,-9.3e-05,-0.000222,-1.31e-05,0,0,0,0,0,0,0,1.65e-05,0,0,0.0003147,0,0,-0.000122,-1.3e-06,0,0,0,-0.0002485,-0.0002256,0,0,0,0,0
20000509,0.0142645,0.2517636,4.67e-05,-0.1677022,9.67e-05,0,4.78e-05,0,0,-1.15e-05,0,0,0,0,0,0,0,0,-8.4e-06,0,1.14e-05,-3.7e-06,0,0,0,0.0003686,-3.85e-05,-0.0001752,0,9.38e-05,0,-0.0002267,0.0002052,1.2e-05,7.73e-05,0.0001002,4.28e-05,0,0,-3e-06,0,0,0,-1.4e-06,6.4e-05,0,0,0,3.46e-05,0,0,6.59e-05,8.62e-05,0,4.64e-05,0,5.47e-05,0,0,0,0,6.58e-05,5.02e-05,-0.0002518,-0.0002252,0,-4.87e-05,5.45e-05,0.0001427,6.06e-05,-0.0003013,0,-2.8e-06,-0.0001043,5.09e-05,-0.0001558,-1.45e-05,0,0,7.79e-05,-6.5e-06,-4.54e-05,-0.0001858,0,2.01e-05,0,-4.95e-05,0,0,-0.000228,0,0,-0.0001786,1.41e-05,0,-0.0001429,0,0,0,-1.46e-05,-7.6e-05,0,0,-0.000228
20000510,-0.0087853,0.2429395,3.56e-05,-0.4632327,-3.89e-05,0,0,0,-8.85e-05,0,-9.23e-05,-4.68e-05,-0.0001228,-1.8e-05,-3.6e-05,-5.65e-05,-0.0001231,0,0,0,0,6.7e-05,0,-5.22e-05,0,0,0,0,-6.33e-05,0,-7.91e-05,-7.65e-05,0,0,-6.49e-05,1.1e-06,0,0,0,-7.89e-05,8.4e-06,0,-5.83e-05,0,-0.0001698,-3.31e-05,0,-2.17e-05,-4.74e-05,2.1e-06,-0.0001097,0,0,0,-6.15e-05,0,0,0,-0.0001103,0,-8.36e-05,0,5.61e-05,0,0,-7.67e-05,0.0001902,0,-0.0001675,-0.0002116,0,-0.0001339,-5.77e-05,0,0,0,-5.29e-05,0,0,4.84e-05,0,0,8.4e-06,7.38e-05,-9.76e-05,0,0,0,0,0.0001771,0,0,0,0,9.34e-05,5.93e-05,-7.44e-05,0,0,0,0.0001019,6.86e-05,0,0
20000511,0.0043351,0.2472653,5e-05,0.127015,2.88e-05,-0.0001891,8.14e-05,5.73e-05,5.1e-05,0,5.55e-05,0.0001101,3.82e-05,0.0001077,0,8.56e-05,0,-5.66e-05,8.8e-05,0,0,0,-2.6e-05,0.0001004,0,0,8.2e-06,-1.82e-05,0,2.53e-05,5.62e-05,0.0001348,0,9.02e-05,0,0,6.63e-05,0,0,0,-5.5e-05,0,0,0,8.5e-06,0,-6.32e-05,0,-3e-05,-0.0001735,0,0,3.48e-05,8.06e-05,0.0002189,0,8.23e-05,0.0001275,0.0001263,0.0001802,0,6.6e-05,0,3.23e-05,0,9.27e-05,0,0.0001776,0,4.28e-05,0,4.12e-05,0,-4e-06,-2.39e-05,-0.0003372,7.77e-05,0,-0.0001677,0,0,0,2.55e-05,2.64e-05,0,0,3.4e-05,3.85e-05,0,0,0,0,-9.44e-05,0,-0.0001166,0,0.0001209,0,-0.0004418,0,-5.39e-05,0,-0.0001202,-0.0002127
20000512,0.0276861,0.2745751,4.44e-05,-0.2965914,0,-0.0001074,0,0,0,-1.68e-05,0,0,0,3.34e-05,0,0,0,0,0,0.0001363,1.24e-05,-8.58e-05,-3.21e-05,6.56e-05,-7.04e-05,0.0001773,-4.46e-05,-3.03e-05,-6.62e-05,0,0,0,2.01e-05,0,0,5.21e-05,0.0001119,0,0,2.3e-05,0,0,5.9e-06,3.69e-05,-5.22e-05,2.16e-05,1.41e-05,2.71e-05,0,0,-1.06e-05,0,-7.04e-05,2.17e-05,1.77e-05,0,0,0,0,0,1.06e-05,0,0.0001523,0,9.51e-05,0,0,0,9.1e-06,0,3.76e-05,0,-9.4e-06,0,-3.37e-05,0,0.0001117,0,-0.0001433,-0.0002786,0,-0.0004715,0,0,0,0,0,0,0,0,0,6.24e-05,0.0002819,-7.13e-05,0,0,0,-0.0005423,-0.0006266,-6.7e-05,0,2.26e-05,0,-4.6e-05
20000515,0.0176789,0.2920996,4.2e-05,-0.038017,1.94e-05,0,3.36e-05,-3.77e-05,1.4e-05,1.51e-05,-2.69e-05,0,1.75e-05,0,0,-4.62e-05,0,3.01e-05,3.31e-05,0,7.7e-06,0,-1.75e-05,6.07e-05,-9.2e-05,0.0001247,0.0001278,-4.58e-05,0,0,0,0,0,3.37e-05,-4.13e-05,0,1.99e-05,2.97e-05,3.63e-05,0,0,0,-1.3e-06,-0.0002413,0,5.42e-05,0.0001434,2.04e-05,0,0,2.38e-05,-4.61e-05,5.03e-05,-3.11e-05,0,-0.000196,1.03e-05,0,0,0,0,0,-3.3e-06,4.41e-05,0,3.9e-06,0,6.89e-05,6.85e-05,-5.02e-05,0.000141,1.84e-05,0,4.18e-05,3.61e-05,1.41e-05,0,-0.0007526,0,0,0,-0.0002833,0.0001044,0,6e-05,0,0,6.77e-05,0,0,0,5.91e-05,0.0001282,-4.47e-05,-0.0001511,0,0,0,0,-7.16e-05,3.28e-05,0.0001453,8.05e-05,0
20000516,0.0142173,0.3062167,4.04e-05,-0.0671157,0,1.5e-06,0,0,0,-8.03e-05,0,5.79e-05,0,-2.49e-05,5.75e-05,0,0,0,0,6.83e-05,0,0,0,0,0,0,7.29e-05,-0.0002032,-1.93e-05,8.62e-05,0.0001079,-5.75e-05,0,9.93e-05,7.1e-06,6.7e-06,0,0,0,2.76e-05,0,-3.07e-05,0,2.57e-05,1.35e-05,0,0,9.8e-05,-0.0001018,-0.000194,0,-8.08e-05,4.9e-05,5.33e-05,0.0002643,4.07e-05,0,0,0,0,0,0,0,-4.61e-05,0,0,0,0,0,0,5e-07,3.72e-05,4.87e-05,0,0.0002288,0,0,-0.0006651,-1.31e-05,-3.6e-06,0,-4.63e-05,0,0,0,0,0,-4.89e-05,0,-0.00017,0,0,0.0002697,1.96e-05,-9.22e-05,9.22e-05,0,0,0,5.07e-05,0,0,-0.0001086,-0.00017
20000517,0.015787,0.3218804,5.45e-05,0.0999605,0.0001191,0,0,-0.0001078,0,0,2.21e-05,-6.17e-05,0,-1.57e-05,-0.0001039,0,0,0,0,-7.87e-05,-2.65e-05,0,0,3.95e-05,0,0,1.88e-05,0,0,-6.92e-05,-6.9e-06,0,0,-5.61e-05,0,0,0.0001122,-5.69e-05,-2.46e-05,0,5.21e-05,-2.16e-05,-4.65e-05,0,2.8e-05,0,0.0004317,-2.49e-05,0,2.95e-05,7.01e-05,-8.02e-05,3.89e-05,0,0,-9.5e-06,-9.48e-05,-6.93e-05,-0.0001026,4.92e-05,0,-9.17e-05,-9.74e-05,3.55e-05,-4.16e-05,-1.96e-05,0,-4.49e-05,0,-7.21e-05,0,0,-6.05e-05,0.0003227,-9.86e-05,-0.0002175,-0.0001572,0,0,0,0,0.0002064,0,-8.32e-05,0,0.0001004,0,-1.43e-05,0.0003251,0,0,0.0003707,0,0,-5.74e-05,0.0001641,-9.23e-05,0.0001233,0,-0.000245,0,0,0,0.0003357
20000518,0.0103804,0.3322073,3.82e-05,-0.2833871,0,0,0,0.0001418,-1.41e-05,2.56e-05,0.0001354,8.9e-06,0,-7.43e-05,0,0,0,0,2.34e-05,0,4.35e-05,9.01e-05,3.43e-05,0,2.67e-05,-0.0001611,8.71e-05,-0.0001753,0,8.19e-05,0,0,0.0002126,1.01e-05,0,-2.15e-05,4.14e-05,-3.7e-06,-0.0001315,4.1e-06,0,0,0,-0.0001239,8.4e-06,0,0,0,0,1.6e-05,0,-7.1e-05,0,0,0,-2.2e-05,5.02e-05,0,-1.05e-05,7.19e-05,0,-5.8e-05,7.8e-06,0,1.14e-05,1.13e-05,0,3.4e-05,0,0,3.75e-05,0,1.57e-05,-3.85e-05,-5.98e-05,-8.3e-05,0,-0.0004063,0,0,-0.0001603,0,0,-0.0001541,-0.0001366,2.94e-05,-8.47e-05,-7.45e-05,0,5.69e-05,0,0,-0.0001968,1.32e-05,0,1.16e-05,-3.99e-05,2.59e-05,-7.38e-05,-1.19e-05,0,-6.27e-05,0,0
20000519,0.0147176,0.3468176,4.32e-05,-0.0971584,-8.03e-05,-6.7e-06,0,0,0,0,-4.21e-05,-9.29e-05,4.7e-06,-4.11e-05,-6.41e-05,-6.15e-05,-1e-05,0,0,0,-4.63e-05,0,-6.68e-05,0,0,-7.83e-05,0,0,-2.74e-05,-7.83e-05,0,-3.86e-05,0,0,0,4.1e-05,0,-7.52e-05,0,-9.21e-05,0,0,-7.93e-05,-0.0001101,0,0,4.26e-05,-0.0002564,4.89e-05,0,0,0,0,0,0.0001461,-0.0001497,1.5e-06,0,-3.82e-05,-6.04e-05,-5.39e-05,3.11e-05,-0.0001224,0,0,0,2.41e-05,8.9e-06,-0.0001027,-1.15e-05,0.0002764,0,-4.08e-05,-4.96e-05,-5.44e-05,0.0001058,0,-8.41e-05,-0.0001072,0,0,0,0.0002001,0,0.0001802,0,-0.0001073,0,0,0,0,0,0.0002242,0.0001725,0,0,3.96e-05,9.63e-05,0,0,9.37e-05,0.0001224,8.83e-05,-3.81e-05
20000522,0.005087,0.3518917,3.01e-05,-0.0402182,0,-9.04e-05,0,-4.53e-05,0,2.51e-05,0,5.57e-05,0,0,0,-1.27e-05,-1.93e-05,1.21e-05,0,-5.41e-05,0,6.3e-05,0,0,0,-0.0002076,0,0,-5.63e-05,8.36e-05,0,0,0,9.28e-05,-2.28e-05,0,-0.0001071,0,0,5.86e-05,-0.0001005,-1.3e-05,0,0,0.0001138,2.26e-05,-1.45e-05,0,0,1.93e-05,5.1e-06,-9.08e-05,0.0001044,0,0,-8.95e-05,4.28e-05,2.75e-05,0,9.43e-05,1.9e-05,5.98e-05,0,0,0,0,5.23e-05,-1.23e-05,3.37e-05,-3.72e-05,-5.96e-05,-5.01e-05,2.73e-05,-0.0001352,0,0,0,0,0,0,-1.54e-05,-0.0001996,0,-5.87e-05,0,0.0002186,0,0.0001075,0,0,0,0,0,5.36e-05,0,0,0,0,0,0,7.9e-06,4.54e-05,0,-7.48e-05
20000523,0.0217073,0.3733668,3.93e-05,-0.0959712,1.68e-05,0,0,0,-2.8e-05,0,-5.11e-05,0,-3e-07,0,-6e-07,-3.89e-05,-7e-06,7.29e-05,0,0,-6e-07,0,0,0,4.18e-05,0.0003623,0,9.6e-05,-2.72e-05,0,6.4e-05,-0.0002131,4.6e-05,0,1.86e-05,0,8.07e-05,0,-7.24e-05,0,6.78e-05,8.79e-05,-3.6e-06,-4e-07,-4.8e-06,-1.03e-05,0,0,0,0,0.0001507,0,0,0,4.37e-05,0,0,3.79e-05,-8.5e-06,0,-3.57e-05,9.46e-05,0,0,0,0,-7.2e-06,0.0001126,9.04e-05,0,-4.25e-05,9.01e-05,3.31e-05,-0.0001063,0,-0.0002519,0,0,-0.0001105,0,0,-0.0003483,0,0,-4.06e-05,-1.73e-05,0,0,-0.0003533,0,0,0,0,0.0001221,-3.23e-05,0,0,-0.0002642,0,0,0,-7.81e-05,4.75e-05,0
20000524,-0.0186302,0.3545608,3.47e-05,-0.156194,0,-4.01e-05,0,9.09e-05,0,-5.4e-06,-7.24e-05,-5.8e-06,4.7e-06,6.19e-05,0,-1.67e-05,-8.78e-05,0,0.0001783,-1.8e-06,0,-0.0002195,0,-2.13e-05,0,1.4e-06,-1.82e-05,0,0.0001367,-3.64e-05,5.74e-05,-2.27e-05,0,1e-07,-4.88e-05,0,0,0,0,3.79e-05,0,-0.0001071,0,0.0001042,3.17e-05,-0.0001067,0,-7.97e-05,0,0.0001425,1.92e-05,7.58e-05,3e-07,-5.17e-05,2.98e-05,-1.76e-05,-1.09e-05,0,-2.5e-06,0,0,0,1.83e-05,0,0,0,0,0,0,-6.8e-05,0,0,-1e-07,-0.0001164,0,-0.0001658,0,0,-3.24e-05,0,-8.81e-05,0.0001504,0,0,0,3.44e-05,-4.79e-05,0,-0.0001316,0.0001063,-1.4e-06,0,7.36e-05,0,0,-5.99e-05,0,0,-0.0001274,0,-5.07e-05,-8.67e-05,-5.35e-05,0.0001063
20000525,0.0041399,0.3586922,4.32e-05,-0.0096187,0,0,4.87e-05,0,0,0,0,-3.93e-05,0,0,-4.36e-05,5.52e-05,0,0,-6.24e-05,0,-1.07e-05,0,-3.06e-05,0,2.45e-05,0,0,0,3.35e-05,0,0,7.1e-05,5.88e-05,0,4.08e-05,2.57e-05,0,0,0,0,5.88e-05,0,3.85e-05,-1.39e-05,-1.02e-05,0,8.84e-05,-5.3e-05,0,-3.34e-05,0,0.0001603,-6.55e-05,-1.61e-05,8.3e-05,0,5.4e-05,-1.1e-06,-4.8e-06,-0.0002589,5.31e-05,0,0,0,5.95e-05,-6.3e-06,0,0,0,-5.95e-05,0,0,-3.81e-05,-0.0001317,0,0,-1.91e-05,0.0003502,0,-0.0001659,-6.02e-05,-0.0002503,0.0001351,-9.93e-05,-0.0002177,0,0,-0.000153,0.0002421,-0.0001626,8.99e-05,0,9.9e-05,0.0001099,0,-6.5e-05,0,0,-8.69e-05,0.0001581,-2.04e-05,0,0,0
20000526,0.0184461,0.3769702,5.57e-05,0.2028171,2.04e-05,0,6.61e-05,-0.0001056,4.4e-06,1.7e-05,-8.95e-05,-9.9e-06,0,0,0,-6e-07,-1.44e-05,0,0,-8.38e-05,-5.7e-06,0.0003845,0,-2.19e-05,0,0.0002339,0.0001059,0,0,0,0,0.000575,1.27e-05,-3.73e-05,-5.02e-05,5.69e-05,2.18e-05,0,3.4e-05,1.27e-05,9.26e-05,0,1.69e-05,-7.47e-05,6.98e-05,0,7.8e-06,9.43e-05,0,0,2.42e-05,-3.67e-05,-5.6e-06,2.51e-05,-1.31e-05,0,7.41e-05,5.47e-05,-5.2e-06,-8.33e-05,3.3e-06,-5.17e-05,0,-3.9e-06,-6.09e-05,1.45e-05,0,8.65e-05,1.07e-05,0,0,0,-5.9e-06,2.16e-05,8.89e-05,0,0.0004967,0,0,0,-5.96e-05,-0.0004409,0,3.04e-05,0,6.14e-05,-0.0001011,-8.61e-05,0,0,7.05e-05,-3.08e-05,0,0.0004506,0,-0.0005218,0,0,-0.0001778,0,8.6e-06,0,0,-4.15e-05
20000530,0.0196428,0.3964226,7.24e-05,0.0250635,0,0,0,0,7.32e-05,0,0.0001125,8.47e-05,0.0001271,0,0,0,1.55e-05,1.37e-05,7.65e-05,0.0001426,5.7e-05,0,-5.08e-05,0,0,0,0,0,0,0,0,0,5.01e-05,0,7.49e-05,0,0.0001901,9.49e-05,0,0,0.0002174,1.65e-05,0,0,-0.0001756,0,-4.05e-05,7.38e-05,-9.01e-05,0,0,0.0001562,8.14e-05,0,9.66e-05,7.57e-05,0,9.28e-05,8.88e-05,0.0003346,0,-0.0002602,0.000186,-6.19e-05,0,0,0.0001962,0,9.63e-05,0,0,1.73e-05,0,0,-0.0002668,7.3e-06,0,-0.0013041,0,0,-8.28e-05,0,7.6e-05,0,0,0.0001356,0,0,9.11e-05,-0.0003289,0.0001658,1.88e-05,0,0.0001947,0,0,0,-0.0003217,-0.0005455,0.0001788,0,0,0,0
20000531,-0.0208799,0.3753217,4e-05,-0.030455,0,0,0,0,0,-5.2e-05,-4.28e-05,0,4.37e-05,0,0,-4.96e-05,-9.85e-05,-1.62e-05,0,2.91e-05,0,6.3e-05,-3.85e-05,-5.94e-05,5.25e-05,0.0003468,0,1.79e-05,0,0,0,0,6.38e-05,0,0,0,0,-5.11e-05,0,0,5.97e-05,-1.19e-05,-2.21e-05,0,-9.53e-05,-6.15e-05,0,-8.3e-05,0,1.87e-05,0,0,0,0,-4e-06,0,0,0,-3.79e-05,-0.0001175,-8.07e-05,-0.0002869,-8.17e-05,4.9e-05,1.12e-05,0,0,0,8.81e-05,-3.7e-06,0,6.24e-05,-5.4e-05,0,0,0,0,0.0001075,0,2.27e-05,5.18e-05,-0.0002694,0,0,0,0,3.53e-05,0,-0.0001127,0.0002664,2.65e-05,5.38e-05,-0.0001574,0,0.0004129,-4.05e-05,0,0,-0.0001334,5.7e-05,0,0,0,0
20000601,-0.0091818,0.3660975,5.59e-05,-0.5914699,-2.31e-05,-3.12e-05,0,-1.9e-05,0,-1.26e-05,0,0,0,-0.0004261,-1.8e-06,0,-4.9e-06,0,-0.0001277,-2.3e-05,0,-0.0003734,0,3.2e-05,-1.33e-05,0,-9.57e-05,-0.0001594,9.64e-05,0,-5.01e-05,0,5.65e-05,0,0,-3.57e-05,0,1.47e-05,0,-1.18e-05,6.91e-05,0.0001249,-1e-06,-4.34e-05,-1.82e-05,-1.04e-05,-0.0002383,-7.36e-05,0,0,0,1.28e-05,-5.93e-05,3.47e-05,0,1.9e-05,0,5.39e-05,0,5.27e-05,0,0,0,0,0,0,0,9.2e-05,0,-3.62e-05,0.0001693,3.76e-05,-4e-07,0,-0.0003218,-4.77e-05,0,0.0002315,-1.63e-05,0,0,-0.0004621,-5.21e-05,0,-8.35e-05,-6.09e-05,0,0,3.94e-05,-0.0002775,0,0,-0.0001296,-7.98e-05,-0.0002203,-5.2e-05,0,0,-0.0002248,0,0,5.5e-06,-0.0002532,-0.0002775
20000602,-0.0143722,0.351621,6.61e-05,-0.173658,5.29e-05,-0.0001076,0.0001379,0,4.43e-05,0,0,0,0.0002567,0,5.86e-05,0,0,0,0,0.000102,0,-0.0004863,-0.0001187,0,0,0.000566,3.87e-05,-0.0005901,0,0,0,6.42e-05,0,0,0.0001655,0,0.0001554,0,0,0,0,0,0,0,0,0,0,0.0001374,-0.0001746,0,-2.05e-05,0,3.14e-05,0,6.75e-05,-0.000152,0,0,0,7.17e-05,8.6e-05,0,0,0,0.0001122,0,0,0,0,0.0001245,-0.0001064,0,8.01e-05,-0.0006405,-0.0002599,0,-0.0001313,-0.0003876,0,0,0,-0.0002497,8.61e-05,0,6.6e-05,0,0,0,0,-0.0001147,3.92e-05,0,0,4.26e-05,-3.31e-05,0,0,0.0001437,-0.0001907,0,0,0,0,-0.0001147
